day,TECH-A,TECH-B,TECH-C,FIN-A,FIN-B,CONS-A,CONS-B,CONS-C
175,-0.0007696901909315882,-0.02511654710782886,-0.001975802759735088,0.02072497200088695,0.012230278656686393,-0.014655443613395238,-0.006829376171519371,0.02343766010430639
176,0.010512724722760233,0.007207680893222896,0.03457684976786679,0.02226583529364382,0.017171453513206213,0.03932545472805691,0.029617554685571566,0.020179737441330992
177,0.034289491163002034,0.028516501498713383,-0.0016866443792295602,0.022359263010258687,0.009385368641443601,0.002549099480993344,0.003336142703767077,0.013267868274980155
178,-0.010992233865647582,-0.013998240205484163,-0.011948217391370957,-0.006241510503913439,-0.002819005236198205,-0.00422768502322745,0.0008104137231018096,-0.0038329648114885833
179,0.008451009416536093,-0.022507858128796496,0.016881066306615473,-0.004735860454859866,0.009513054769362074,-0.008711751379059853,0.011516187172995573,0.0017272784311417578
180,0.011612014391780246,0.02526813458337005,0.017676126446160137,0.020580847309821636,0.007771441857921444,-0.005230070626135809,0.0006476769644578597,0.01644711005732969
181,-0.00722584392119953,0.02142436030966518,-0.004991643317479706,0.0010069529765138743,0.004111911312461869,0.007351397450261419,0.008612571852477248,0.02172695057463285
182,-0.008359807885376833,-0.0058813762479169775,-0.007953378077112324,-0.003456347755986204,-0.005568087618723446,-0.012193343215683576,-0.021486181802298415,0.014876669160118521
183,0.026417798497375567,0.011941893242195776,0.019926447010878937,-0.0031228712762146373,0.01642531536185017,0.023380847762411283,0.017731498717164635,0.019205793176733432
184,0.020757092545607442,-0.0008087973115881307,-0.038051966999937285,-0.0036181855173259593,0.004988018122895874,-0.0023042546530580594,-0.02203506415871014,0.004460283919504928
185,0.037578023202692205,0.030154432473610347,0.02501777464976352,0.01783711372808979,0.027730355679988335,0.003892021974650807,0.013908672862552297,0.016532816600099618
186,-0.013805896493497918,-0.027927818919120828,-0.010892789309276814,0.009503858537424357,-0.0016628431962570549,-0.0017196105568622897,0.013556229154479169,-0.004430239149384205
187,-0.012988477067154947,-0.026273764091504538,-0.013952827324608216,-0.022364600733018557,-0.012339240916558868,-0.0010346796130344324,0.0022975193084344547,-0.019805998537399772
188,-0.01545563144650957,-0.03388763525494085,-0.017591187561386498,-0.0017040291969974506,-0.00908743931934123,-0.0135225943904781,-0.02325917523167831,-0.02040282446231798
189,-0.00048223260909266777,0.00025689757263177085,0.032675157679116724,0.00701819206886703,-0.0016035484363977962,0.014678708971361731,-1.2478169411649434e-05,0.012071140528993227
190,0.04407823579857133,-0.0012760840930112032,0.017006127830160582,0.008552149849128164,-0.003384831967286889,0.026181783394886634,0.008349882513499045,0.011273369701159613
191,-0.017216178474219433,-0.01831417836487853,-0.034740142274569986,0.005565029987948177,-0.014812998959698767,-3.134279203642967e-05,-0.00901099830756855,-0.024574318635622094
192,-0.024290700190821,0.004183820892998237,0.0053813983424415394,-0.0003136715526929554,0.0028809639928503977,-0.004657940413794603,-0.023111454342759692,-0.0018402058511095346
193,0.06313657149838783,0.06485062020407244,0.02897298870381338,0.01685679153211756,0.006645004088169638,-0.013797230335950922,-0.0006612705013469783,-0.0029104338897346983
194,0.022762612213442193,-0.02521403183091181,-0.015231062924397042,0.009564178081422129,-0.014836402765559574,-0.015385054615738702,-0.010708189945383936,-0.02494344575163063
195,0.011045149306992276,-0.0004941807880847445,-0.009046102533481776,-0.021502092772725814,-0.000263836235997756,0.0003964490732838071,-0.0077179375120171225,-0.008798661306793864
196,0.04695579267481751,0.024804322731926707,0.0515345915223374,-0.007950807702608885,0.018097770866701186,-0.008829370216256214,0.013571171286079155,0.003306284603557362
197,-0.0035262152805904654,-0.007609898420550938,-0.03658837614953733,-0.015209471052592953,0.00601781296201724,-0.018217177459729783,-0.003953698183969456,-0.012354920522358794
198,-0.03441037861076495,0.008836633213413797,-0.008216102775530598,-0.004964519032862761,-0.010355276240863,-0.010763399041242225,-0.007635818472089832,0.007350257160474632
199,-0.05805921471399985,-0.00875958074854725,-0.018344920654811678,-0.02216446279678433,-0.0007179400328270443,0.002695188887499473,-0.01674475792621685,-0.015884938755271985
200,0.01774030994150068,0.01783761081114216,-0.00024553162325080015,0.0034392107895453803,0.023856216857717057,-0.0072233933702510154,0.0033525524798316527,-0.018519995547083154
201,0.008257091080895769,0.013572804461547638,0.029868083339679836,0.00718232647980775,0.01451202889949679,0.031475859851764036,0.009777459663453494,0.017576008380305336
202,-0.024384090567132602,-0.011837105210226804,0.007186213307286662,0.007279386982515105,-0.0037733167045647118,-0.017550628552040703,-0.004717080423875112,0.0018931747749096985
203,0.010446672720191265,-0.01070002276880119,0.009651201374095827,0.007908237851436156,0.010906674812515732,-0.0105436541972548,0.012817727646404133,0.010354076479162554
204,-0.020037785737377686,-0.03951157997447713,-0.02794707743246877,-0.02497397938744698,-0.005907644397213623,-0.014763573087037355,0.0059369589099474325,-0.015657127006275202
205,-0.030652313034828682,-0.013021857792730372,-0.004086924279427057,0.008214037892747696,-0.0036057994034382717,-0.0010922162923517292,0.000590209710816034,-0.008893269078066358
206,-0.010656181944851026,-0.019296886137993328,-0.002790120975794859,-0.004133004131331077,-0.008715758622741855,-0.0283508745391492,-0.0033326466261025126,-0.009146144657465827
207,-0.0012837632836098373,-0.017262622805975958,-0.022672793855770527,-0.02014572528413796,-0.0008717985336797237,-0.017807389866014198,-0.025107875396347498,-0.013627786022987459
208,-0.017622502276432736,0.021664935501021644,-0.0007003870168000056,-0.022564733179402195,-0.027530676152706872,-0.01196169311670096,-0.0035257375289461895,0.009076014724773625
209,-0.0019452496737909289,-0.029225790580660375,-0.008919369222982924,-0.02703018654720676,-0.0017581041640082394,-0.01255483218313438,-0.0073181021221581525,-0.00958414762236012
210,-0.002137931619461393,0.01126942375939985,0.0178912167926562,-0.00036137544544127126,-8.84054900838066e-05,0.009894975067729407,0.020854648934731906,0.005828196975229434
211,0.01518666549063303,-0.010775595952839166,-0.013685526764400522,-0.02221040091207264,-0.022217138688783326,-0.022089918780842804,-0.018301155850800842,0.01283793536969297
212,0.034163200207146374,0.008859528212178499,-0.003425796862775202,0.008470023810113901,0.0023280729102087066,0.022795790700321512,0.0018416467436667898,0.0013134828374661502
213,0.009940656539373796,-0.013112808351622303,-0.027948924999609426,-0.01896623726484612,-0.0029761536696013688,0.0025500697350639844,0.0088251270846818,0.002292409163297421
214,0.003785060533760324,-0.0006035852056691261,0.004197690660037487,-0.008113833205692873,-0.00502290523001356,-0.012918393156688053,-0.003724900502345317,0.0034154345174587006
215,-0.011571308536713025,-0.001846494864188846,0.012380670142960487,-0.004369118788999609,0.001958088943578817,0.010616763326222743,-0.00363052687614163,0.014774429973851535
216,0.029670413047949113,0.02564175223547622,0.016387488425736937,0.006306882636131213,0.004737569258691405,0.008172104320293742,0.034103049434307725,0.007858380125613053
217,0.004280614490625754,0.01437218395805855,-0.004541847339966289,0.016641772759532363,-0.0005126038608501589,0.030107629386340394,0.0019821162475438543,0.0140776119877476
218,0.003519436158107764,-0.010479420518698355,0.026931347357904332,0.003141839309796027,0.003493867644925485,-0.011890162533971469,-0.004619789688430971,-0.0028963107432586504
219,-0.0028941494898490697,-0.025788801296341826,-0.014156403207345594,-0.0031802723333540332,0.009029074757100419,-0.0005263181027135369,-0.004576765988697692,-0.013845995868979236
220,0.005344454503419907,0.001982309788032796,0.0009145695635849366,-0.013558186225513903,0.00316094445316032,0.004030946148841112,0.006056687905570138,0.005148560186749114
221,-0.004518027641273654,0.005832626743695845,0.0057921157948315986,-0.004791438508649961,9.457438005659605e-05,0.019253223542251573,-0.0007046984880148778,0.021126449330918475
222,-0.016633777720854587,0.004008645672665708,-0.014746615351643805,0.0003551843169400399,0.008728897196303854,0.012032889955534677,-0.00479348807568568,0.00943886863900037
223,-0.026679054329269536,0.034694649820822834,-0.009355347126966541,-0.01795157299865209,-0.03238012136244879,-0.004627958528894804,-0.0087347086874325,-0.0035040165526019824
224,0.003938297234951305,0.013344637542358555,-0.00531353781763929,0.004635242528815439,0.00942364322543654,0.000516938854480677,-0.00895630222394166,0.010885356400119603
225,0.006102455410551216,-0.0015521362790498752,0.04620897825718345,0.014382543136339701,0.029827727057726728,0.002608090893610698,0.02089458373945988,-0.011313916744282268
226,0.046400267442485744,0.01855628984512891,0.026607166490895746,0.03716361673168525,0.02482183145363203,0.022359458303911686,0.01947294704691597,0.01722265452465062
227,0.02663403601680887,0.03273123973432877,0.047280380240546746,0.015985803217904087,0.024115913157953254,0.04104850484815947,0.025156017609872322,0.026019857942490784
228,-0.038744696156942406,-0.02438806888587681,0.008404274231734754,-0.0014223492275134116,-0.00025995819406222573,-0.004261357033053682,-0.008232416347002907,0.009853781799262142
229,0.031447866387690225,0.032102098501063124,0.017455482992622954,-0.005161715247772935,0.004871178061591269,-0.0038960705256135208,-0.002999413280939938,-0.007709816842535829
230,-0.018382654684497048,-0.0036173613207997213,-0.023406028142866284,-0.025337564235534744,-0.004922192276730677,-0.023680520174716033,-0.02084586439136611,-0.019766229763528757
231,-0.01385293889031165,-0.01271968340770276,0.0012174848788126455,0.008633467384364034,-0.02133391022633931,-0.017578652410386593,-0.019655294555780578,0.018634851437800387
232,0.0015355221075002042,0.023627920207715522,-0.01097673633378276,0.00329081034822862,0.01070884602682215,0.009151920666342314,0.0005954970191234198,0.0026800663849585247
233,0.03874495205615236,0.03655935202460586,0.0327102652375658,-0.003274658573273295,0.03708378695857262,-0.00011140142363818412,0.004358620864006182,0.02608742704624419
234,-0.02965015328881264,-0.008624928593673697,-0.00695931923692104,0.0020511239114668588,0.004332897555955059,0.01117612713280859,0.011115019758817457,-0.0005296131433073744
235,-0.009350729629606407,-0.0037552523310914023,-0.04144306010560038,-0.0020593233720286735,-0.015002266814279637,-0.014285816577112028,-0.012144563909722047,0.0022518036935211547
236,-0.029453888623107098,-0.0027116700276405316,-0.02924205360778229,-0.018055470612254303,-0.010249922107126897,-0.009358580563962137,-0.01614027832862859,-0.013518190797085225
237,-0.01029343179033195,0.024744979476894136,0.018143964960919703,0.0016380525659366765,-0.010258660781954289,0.018764653964075326,-0.005523943495410141,0.01240825626428578
238,-0.014389080255913105,-0.022225324702451095,-0.018673842981150133,-0.01187795197493145,0.009757948907548292,-0.03494580895838122,0.007900396651207495,0.0055387405079553075
239,0.017284717518698315,-0.009384042070440576,0.0025095730914766762,0.0029224878382090253,-0.012482824846313858,0.02183942545060746,-0.011602295059612373,-0.013004381878822609
240,-0.025478650410955837,-0.010695549801366295,-0.024928165236563923,-0.005272261581903411,-0.0028394981670589042,-0.008870744221706535,0.0028578950708928394,-0.0075422171043559635
241,0.0016159233030825738,0.0018382708261689851,-0.022788106941963985,-0.0006207073849168285,-0.010599672823854753,0.002257498071415649,0.011280837056746151,0.009065625573498999
242,-0.05863137298838464,-0.028803820111766035,-0.00775186913267278,-0.01556221065370597,-0.022862014696388343,-0.007509186140099819,-0.014271507414118215,-0.013827881110530795
243,-0.011143649579789555,-0.032950914557560405,-0.007105850245245833,-0.01973516419613204,0.009629338576711973,-0.00012632629456705777,-0.02298885103289606,-0.013207158991383399
244,0.042350510261055734,0.02926697846540409,0.03403760957974801,0.011032577268133802,0.020110524355903554,0.0231046132407472,0.0027417875899552017,0.026145202579581042
245,-0.0051412287498082045,-0.005908375344797948,0.0264823923646936,-0.03342562189724735,-0.013085325687293715,-0.0017774242730739954,-0.0025404882425577886,-0.0005507224827985234
246,-0.004086183763436831,-0.030245686811736824,-0.030384631313406935,-0.003953806787384507,-0.02018595645103307,-0.004479239440855362,-0.023206001205621874,-0.013707456303886173
247,0.02060568042211208,0.03451931454207919,0.02711934778259257,0.0013867858279864587,-0.005497322992956282,0.04122898810844644,0.022216598973893786,0.018060523514243126
248,0.023705979260720822,0.021977297975893942,0.024185423140358115,0.028836316369494377,0.012295685366333433,0.03332987594714389,0.02543607407609242,0.009970511322613175
249,-0.02858031769258483,-0.015232304387109746,-0.03964132772210848,-0.001284054320869013,-0.0027382564417764692,0.015364177568701242,-0.0030723991206326523,-0.016462653251619455
250,-0.044257148992747825,-0.027309094591590925,-0.026402008931765326,0.005193307754317268,0.009073522480672714,0.011216807375694044,0.005580647169751167,0.0007482985107827263
251,-0.025515142151822857,-0.01104365813204466,-0.0025723514584723804,-0.017453812285117484,-0.009819187397924853,-0.019265566608239276,-0.007960442821681471,0.002009485757912015
252,0.030250033828162902,0.021741442749359026,0.041576223109900806,0.01453560640869793,0.02956463188118859,0.050971522314234866,0.00674818524097265,0.005823491545377599
253,-0.050528860703396156,-0.0006513320342883128,-0.00034218996890016985,0.016217359616969025,-0.00800836284539174,-0.013278934986370259,0.002260095885951512,-0.013166363886339766
254,-0.028285182960874147,-0.023530958225248262,-0.036137623518323156,0.015363158427619874,-0.005293633124905784,0.011456581690598874,-0.012403419930803797,-0.01593619116610327
255,0.013843062882302536,0.02217381418510623,-0.02887865901570133,0.010417033805611724,-0.011681115697960497,0.014279008711656434,-0.017913714889469433,0.014965820401906506
256,0.02896307862323424,0.033934356623477324,0.010394468918342375,0.015527290857227047,0.021623226911590257,0.015446618924336727,0.00973867646075333,-0.017659605000937523
257,0.041125847978013566,0.02492791549629105,0.020750289312654966,-0.012029821108759109,0.020713120690374325,-0.017694782926152945,-0.019439545308241143,-0.01764395322063067
258,-0.014806055848050618,-0.014399830888869754,0.014464969982820496,0.006073249013397685,-0.01898042620059133,0.002819113342853466,0.0012326742521415347,-0.02250994320219984
259,0.008223055820003499,-0.015336715593043613,-0.02449947565076889,-0.01662591488326251,-0.01663889693486576,-0.018796969408226404,0.0015730319629076138,-0.00892637236747744
260,-0.028577563984894805,-0.01113602463555122,-0.005585751837686485,0.008182821869379513,0.015238492366011741,0.017927370668353565,-0.0006062583089260117,-0.01939884298563182
261,0.034964214332903365,0.013459745722475606,0.026769455024280384,-0.012034506135396111,-0.018940786546111383,0.00262012756231457,0.00876338307408351,-0.002243890067597886
262,-0.0075133102607722775,0.01547890012618795,0.00767238594240726,0.00485980999718962,0.012532252728671946,0.01280991552484986,0.003263459185224903,0.01738429406550196
263,0.017143742779536814,-0.0240676043377394,-0.007185375081198002,-0.0014589841138858495,0.009840953456326702,-0.027460350085336323,0.016176952600560183,0.014686767206766422
264,-0.013888208104181066,-0.020345283989787914,-0.0034402935008642317,0.007950122361670389,0.005887322286419679,0.005548220149137355,-0.005760398049850555,-0.01324463505036897
265,-0.0012349041778300061,0.01384268520854246,0.023086014014084243,0.015396695614772853,0.014791169957450126,0.01627223212446926,0.010076054758119436,0.011785883900643713
266,-0.012161794824640772,-0.00905917322333524,-0.00546027195802041,-0.005895648667110758,0.01826460000642925,0.00670729143375844,0.01105051538900993,-0.007236231995552388
267,0.02719612963769499,0.011588195898777132,0.03312992252344447,-0.0073089712845286255,0.026935176131454366,0.01819122893250169,0.003864527410713951,-0.007186507651349254
268,0.002362515121092902,0.00811075361631498,0.002969090013813111,0.014476954650072033,-0.0037329989565899036,-0.011862087762228656,0.006437940379226276,-0.006801618823646478
269,0.012840666081800938,0.0044568380472628545,-0.016580603075505507,0.020304295364950743,-0.012065854070231433,-4.0666774587191446e-05,-0.005136816832216566,0.011448505399476063
270,-0.04434933725705213,-0.014893093377922599,0.004155466553904596,0.0003812583247297624,-0.012683103265532018,-0.0005724143130762631,0.010068782833235649,-0.005697451064083611
271,0.006497900171029091,-0.00482508207889843,-0.011464259565618515,-0.009172233274240512,0.015180336320563021,-0.02344059890704852,0.02693286304267599,-0.004411246903133024
272,0.015960755806591228,0.014432777336977738,-0.001228196077984617,-0.00767857282563812,-0.012458386209704167,0.00708093723728169,0.0032347411370075036,0.006565067208078405
273,0.04105138114999417,0.02961292924090344,0.033722191393847294,0.026931634650809326,0.017047942012564554,0.02012690150925462,0.027514796310411156,-0.0033434485387157063
274,0.026325430321735253,0.0404585582169675,0.029387720493017973,0.0280866570170035,0.013123437405737277,0.009104210163747684,0.030897629491291753,0.008091882601147862
275,-0.00761233666916924,-0.0022709896347184663,-0.012579024098624905,-0.0066350440682422,0.0016263905421326748,0.009266573953665461,-0.00831548812865774,-0.0044784655193290624
276,0.005079252810183149,0.010536231355393205,-0.0031978188231174976,-0.009074265349795023,-0.0038098351504126,0.006664153236069233,-0.02141083705071991,-0.006182529748759558
277,0.035456264199429335,0.010934996620140662,-0.00120367515310759,-0.010724749926370306,0.014213051329815542,0.005399468489336761,0.0075948169475540585,-0.008657606700085831
278,0.016322066122263435,0.009761307567632771,0.0037420231175386317,0.01925006081102841,0.007668078300488009,0.007785445216843377,0.01156943399776915,0.006193383938747284
279,0.022735854505596165,0.003934469273686577,-0.03012709199421567,0.006936975639364392,0.006435291488506033,0.013771554542078816,0.000532343216026133,0.0004775215719646916
280,0.06663024590133655,0.014632978866078233,0.03809767744220499,-0.020193715512899432,0.007016930242227157,0.019783647029795102,0.008440514965707187,0.00704183252496284
281,-0.014802958517158868,-0.003370520938905403,-0.020511149123275653,-0.007907500380218296,-0.010264741795612306,-0.01818859969515606,-0.04128420027153746,-0.009098123631939892
282,0.0026145996735631883,-0.014984989313775133,0.005432034718379886,0.013864940699678977,0.015293613623509445,0.004317599081668885,0.0091506861605342,0.011124410429190271
283,0.016899860393809397,-0.005391977355790436,-0.016093219740694567,0.0026876904168954474,0.005124161666233537,0.00021582950565422754,-0.0012825858322955026,0.002855114115391631
284,-0.03429422089270185,-0.010445767563406896,-0.018931140763548675,-0.00817890263120213,-0.013674835720710227,-0.0030459925185768576,-0.0012949873813981102,-0.006916847147700644
285,-0.013881569673473516,0.0023638597455164397,-0.013736805715547517,-0.018722224736515525,-0.03053303597615485,0.0002446393935965047,0.011606079630029882,0.00790475740405781
286,-0.00993055029038883,-0.012998866751602728,0.022624478095485352,-0.005430446116763842,-0.012252500207094421,-0.006342984060312812,0.011894979719441357,-0.0012284051996852945
287,0.009392252961604607,-0.0022823344340321804,-0.009414853851341706,0.009926740513208751,-0.019437886365279423,-0.01841429502725289,0.006063633384004839,0.0003635269818156278
288,-0.005524531136745975,-0.0026817142643303883,0.010512620537133728,-0.0075960552739196725,-0.007437437441074289,0.005054447315893671,-0.020625627505428165,0.007399087001608829
289,0.007758848155382017,-0.029823617654102817,-0.004583563967360641,0.007670885332058194,-0.010906666481812648,-0.010197631671096476,0.003502946734388642,-0.014123111200142396
290,0.014848332455160021,-0.006770325530341304,-0.00944948041829316,0.01989029078654111,0.016510284506159587,0.0003424429277023686,0.003898893764074025,0.014802479534051317
291,0.014933481775661346,-0.0021318310781278525,-0.002979646143541283,-0.004161616270872996,0.007927061853246879,0.019432211326263184,0.0177978800219496,-0.010361271877998776
292,0.019053505455345923,0.017807484442097832,0.038026867495889405,0.009148285148429778,0.011642722244332082,-0.005573522581704026,0.032558913783855156,0.004973943821949704
293,-0.06433469922755365,-0.022739321495465332,-0.06889064633706563,-0.022718760865629538,-0.029992410703764773,-0.020900254003647117,-0.036649470175883776,-0.02718102589113266
294,0.02434553535320642,-0.015033598526027338,-0.015672035082081624,-0.0031454820164410592,0.009856910656302849,-0.008491586269817592,-0.009711446436017268,0.01663590203698854
295,0.018056285533320615,-0.00860605895526903,-0.02481817612108511,0.017091164253475864,0.000590681058840855,0.006192207331929635,-0.006560559875911606,-0.004063587242742127
296,-0.02279834652810174,-0.03544672896576907,-0.010328418325603387,0.0052453233281735,-0.0025075499621100813,0.0188981555441252,0.00558718357202181,-0.0022012377401574696
297,0.0017419343125235666,-0.00018521992047219188,-0.005466184732277352,-0.01867172403037425,0.004837059949628115,-0.008127337311907804,0.0069014929778629715,0.0010968193146204718
298,-0.039110848332411755,-0.04271621138238085,-0.05652369702410194,-0.015385936818967329,-0.010470982545644297,-0.013853877324338335,-0.020660092757760817,-0.016093056617458384
299,-0.0011968653499856447,-0.020773076838679853,-0.021605717171352873,0.006569434684194964,0.002353927749281966,0.022416474919295215,0.02015378495031303,0.003849867677033698
300,0.04363212547057348,0.04277929688033611,-0.00724083670887541,0.018824721760979282,0.013565708012451133,0.014842734385428099,0.0031695987465018335,0.01233406144072182
301,-0.01306908803011006,-0.001374432537775883,-0.028892406235529897,-0.008542035337662136,-0.010907895826102175,-0.012823425416610426,-0.021316087809967535,-0.04530426867430793
302,0.025439794977037897,0.015376843471050616,0.031048737420980518,0.022559325408216667,0.020788527904235625,0.014196674874018472,-0.003002880718472656,0.007663627841671884
303,-0.006269673621624091,-0.011580853773604514,0.001265189735661915,0.0028237341047875593,-0.008203918909765066,0.003952699649676643,-0.004063868035343402,-0.0006934168652169711
304,-0.003913862953204672,0.024655015055983456,0.010291431270684742,0.0032690892264823465,0.026440356705787156,0.006694603824310621,-0.013631432851541586,0.009722975706074114
305,-0.006480275925560636,-0.0009077106671522488,-0.015720195469768473,-0.017378920947358614,-0.0139083025370345,0.004270059569285634,-0.002795973143353954,0.009814296835639362
306,0.0030585841416012217,-0.009728921512251208,-0.019944861970530435,-0.0005738454258474883,0.012479061457913526,-0.015807182937649288,-0.005212416973172784,-0.005496639700508631
307,0.015297070128011523,-0.012450004130796765,-0.0030850809835893406,0.010021174367272408,0.010832323014407235,0.029242753614588037,0.006751655629269845,0.021567604632272072
308,-0.04729117527234865,-0.018030899669968525,-0.009692107262845981,0.02043058500621202,0.009666361406081275,0.01744272230596278,0.012879869763575693,-0.008320599211426746
309,0.02551076613642968,0.04194396400473457,0.040216258655900616,0.026906893011527697,0.018088320464032213,0.018474510504772924,0.013914001050903582,0.02074328056708435
310,0.03135039015549393,0.06425686602222383,0.03870360784320767,0.02319890584527937,0.026864290362092945,-0.01093163031073043,0.018176271593749363,0.00014821915786886186
311,0.009442362069238035,0.014786438172369987,0.022026637182360278,0.013832080926105446,0.0011591301534700817,0.0053897003505099335,0.003932151127261696,-0.006930477789533582
312,0.010565846553432862,0.0019284065768787138,0.0024017141295399006,0.01117096521634646,0.02148644357391874,0.02500157936457364,0.019814706549555722,0.015817275673750124
313,0.023605399437721417,-0.004879180757244476,0.013180299515305425,-0.005902547753666162,0.02633072795168693,-0.009205391293359453,-0.002030222763124738,0.017323380261805056
314,0.0024740020254991474,0.029177642641087673,0.013644938408370874,0.004856544629497403,0.004155030426981898,0.0032070859803781998,0.006764525618974834,0.007687585235927267
315,-0.014487302522813703,-0.014116371754324179,0.00950496597266093,-0.0005410443742498427,-0.0006773038065932314,-0.023359193390714916,0.002376276337953072,0.009655024074822292
316,-0.01302628356252325,0.0037235583028727114,0.0264390771130883,0.004822908059193252,-0.002666616090200277,0.007827158984335728,-0.0038908429150651827,-0.007417835841118343
317,0.004079504331081094,0.005452462791231721,-0.03311242125419356,0.002449428985955849,-0.005146900439610459,-0.010071317435023042,-0.004683997667695643,0.0007277252303158257
318,0.05314874826087107,0.028097913261145843,0.015690315259701368,0.019616879307143287,0.025942400495377306,-0.013773461023951081,-0.0033829851811093417,-0.0015800791843119527
319,0.0012180542227733463,-0.013950526660429521,0.008829041121001089,-0.013151115523932378,-0.014065953063339513,-0.004530883788706405,0.0006664776676410314,-0.00564535668138947
320,-0.026487667080334246,0.009873149485461934,-0.020616494731664034,0.0009518138046725952,-0.0014023837667951605,0.012806670230274571,0.005555206816601882,0.012249771086703384
321,-0.0003455539300313837,0.007086258183601854,-0.005632519732889324,0.016503595679260023,0.01717934193389271,0.017183566579355585,0.018883349911727257,0.013870942630394126
322,0.02793284096777566,0.009137926860332341,0.011766025697623961,0.01584172528861999,0.01277067428307016,0.004282946365528209,0.008855933074076394,0.009790279783658052
323,0.015745600486535036,0.041649449403789555,0.00781641783573318,0.011634926178452992,0.03672174935377201,0.004072097834261148,0.02883144420689813,0.002803848145955183
324,0.037585063463952725,0.01998199111069946,-0.0004353083948060027,0.01782386362064312,0.013013663253370895,0.009063209405699702,0.0036748538676468143,0.023447448783234178
325,-0.007963169541668017,0.020895784169711995,0.01697204654355053,0.008540878642854913,0.010538278047674349,0.0003874585920174197,-0.010009317839785578,0.022601908825307236
326,-0.0014644709938161438,-0.0400213986096675,0.008448180569037332,-0.021607664186686793,-0.02665419940368831,-0.011201795357971516,-0.01687045105892025,-0.01607227714602945
327,-0.0011943916477740188,0.0135703427431259,0.0018995581723359259,0.0008418936791718674,-0.0025221461659192153,0.002336741347154776,-0.014616525804492433,-0.018410444471394366
328,-0.004879416334086374,0.006947272947702688,-0.027752424088143227,0.02168374667071831,-0.022434624006469547,-0.01146927213279401,-0.023261796101442828,-0.00320739544533399
329,-0.019284257155665372,-0.002814001592719662,-0.0015092472137209398,-0.0018976103288492383,0.003718402217436444,-0.01055558336644146,0.002147740905775194,-0.008165626607995972
330,0.024763513769424036,0.037320837275017046,0.012302259744241066,0.013341158188537379,0.008111600245664784,0.00441592519895479,0.007937586629221435,0.006087131349378479
331,-0.05471474468864189,0.004456514368738992,-0.008330028570256689,-0.008400071558819163,0.009273601083874023,0.030251044960254967,-0.004806350319822007,0.005970681170229182
332,-0.0325859516373612,-0.02833767077005335,0.016499507665140942,-0.014523843466334459,-0.012059147053026673,-0.011891678078720819,-0.00656942975335454,-0.007587892224000315
333,-0.042787597472709736,-0.019902571430686397,-0.023782770192967678,0.00954796469339331,-0.01156731353357144,-0.016077491692192646,-0.014748552897598726,-0.01086322459324426
334,-0.015735581258858083,-0.00968380421685045,-0.014651295816795085,0.004101772641123967,0.007256159673811046,0.03822148384443348,0.017197318216080136,-0.0022853205330098216
335,-0.02307430181556843,-0.03190287327078897,-0.016919869367393803,-0.05924403046733544,-0.021122600431316668,-0.004957388995981025,-0.016865503057096307,0.0058571307784137504
336,-0.012047318323134708,0.009184711115766134,-0.028011381772079944,0.005723815124307821,0.004435168606877171,-0.018357545938482694,-0.016123918321769917,-0.0020897836418390736
337,-0.027629177967371202,0.028095277667604987,-0.006610728685662461,0.020028211147075946,0.019696416592861324,0.014581629339084478,0.012828863425477354,-0.009217297303683493
338,0.013807202780393105,-0.001611314667538966,-0.006332278559003162,-0.015415692393194406,0.02057470321461811,-0.0023743199926603165,0.005434307325942825,-0.005003833711781248
339,-0.004460425121627263,4.725792350274323e-05,0.004212873622149929,0.021404988356573014,-0.010632807664300088,0.022441790844091963,0.03263817766095124,0.009895164763978746
340,-0.022439547502035445,-0.03698960383201539,-0.009975692375872192,-0.04905085320614577,-0.02129992305393699,-0.015616804730622973,-0.017506589618963647,-0.023483119173698056
341,-0.010020056130651902,0.024238162942823674,0.020060334827564686,0.007353571164410606,0.0012812327555046807,0.00044265740644068314,0.014448084434551827,-0.011598338796793513
342,0.00844560152096811,-0.008046725883648787,0.015135109164059569,-0.006682777955947104,-0.007026986553030039,0.024951437619354627,0.016912548529114467,0.010074877881369296
343,-0.005351585880768707,0.006387992093686993,-0.015407512579627278,-0.018724314459054016,-0.006947069249401636,0.016641829873568433,0.002974404783111991,0.013933316798175664
344,0.026482785101875933,0.03148031854709529,0.009976562552923446,0.01746278246655496,0.015127725510159517,0.03187194659983557,0.009752827211089282,0.012088780861411647
345,-0.011467453657326898,-0.01255581569922536,-0.006273789806665519,-0.008855092339225348,-0.01921575094409774,-0.009867122706445063,-0.005213196670769785,-0.010437120994428027
346,-0.006191165231097126,0.015703162785182502,-0.009784269079514085,-0.00967754588141464,0.006389563897935482,-0.0072364384278373745,0.004675953730816737,-0.0004987424670010502
347,-0.03322064543216584,-0.008920960683521925,-0.007162710544611455,0.008928784257926542,-0.00029200378853852125,0.01574075344297925,-0.00799176179560318,0.01227324863943311
348,-0.0382321312265197,-0.012752676751775651,-0.0019364181367932335,-0.01985158337238071,-0.0017260085737726746,-0.003428814029284282,-0.028089042157530053,-0.008848196341395116
349,-0.0011987577532465207,-0.006511372550280201,0.003697896513762217,-0.0028124010448945073,0.0038515624933419743,0.018747204300187732,-0.01264361363948271,-0.012627822905539602
350,0.02173240345798404,0.03663447915020855,0.021666499013244044,0.007604508672190734,-0.010318935855024212,0.020144271174417725,0.005542098665139264,-0.003451481264196081
