day,XLK,XLF,XLE,XLV,XLP,XLY,XLI,XLU
643,0.0017622238027548143,0.0004370422158499476,-0.0024037317869830543,0.0009706994672291636,-0.005135210211721697,0.001945544420681511,-0.005019569811993252,0.01390218387773623
644,-0.0020110267434531037,-0.0052405549748612,-0.0025100912820210652,0.0008077085988107413,-0.004487711869363364,-0.002837621674792068,-0.012518841183136509,-0.009295477328559398
645,0.0010074289028962902,0.0043900502894040905,-0.005938146732704652,0.004036179063921619,-0.010595926108053155,0.005542213274747576,0.0009464664553757718,-0.016889608133007328
646,-0.018867959986601734,-0.020542034956284705,-0.021568010219155775,-0.02058216053715123,-0.01708787203584461,-0.01847168843889091,-0.02022701556499973,-0.01574831449665992
647,-0.005384386833062749,-0.008478333354761558,-0.008071830253298828,0.0008210077832599971,0.007649696634024705,-0.0036425200861257556,-0.0009647287038117014,0.0038789611562903836
648,0.007218009441628093,0.0081011363456851,0.016797039655207735,0.00426528336976939,0.003220466907748021,0.009748720718993908,0.003476340685392154,-0.005313047015016559
649,-0.009470128958680601,-0.010268198443198928,-0.02185478679302766,-0.009637624270506406,-0.004356705811202066,-0.006939293488480658,-0.005966552366252542,-0.012138447731712132
650,-0.003100481559083712,0.004059736490189314,0.0029369196303372647,-0.00049472711606946,0.008521472765662175,-0.002126949563318048,-0.005033362141550035,-0.012779743043674019
651,-0.0041475159837229825,-0.004492075906877835,-0.006275571291729731,-0.012871178467299793,-0.008221348032543485,-0.005175541189796906,0.0009728968259792303,0.011451373725288372
652,0.00650726916693567,0.009927503753248024,0.016735388540519924,0.011868805960370432,0.010130929651896103,0.015455267773907488,0.014191239098533481,0.01993620086183201
653,0.0049135280426773065,0.0008938070678528032,0.00010306918652802644,-0.0004956207694041259,0.007066340958020723,0.004521197411501809,0.004025291143844534,-0.0036199274116307523
654,-0.0005149583295357418,0.0022318366516522747,-0.007348796676268088,-0.0008264187542817991,-0.0006788584324151081,-0.002550765653953513,-0.0022911631717947856,-0.0007267103584633894
655,0.009784158173886226,0.0044541893295289015,0.003232681764537615,0.012076243876055992,0.002944544664613913,0.003609781825582248,0.00975901565154591,0.004604854496792932
656,0.0017845776770262223,0.0062088351486133675,-0.0057168758314692925,0.0117683693138535,0.0040652459317818135,0.0077924758821394935,0.004358844852078603,0.008685585830701337
657,0.0,-0.004847969104389449,0.0074219011401688295,0.0009693029187352042,0.0013496346185499775,-0.0019329101108161995,-0.00207556737065806,0.0038265386114457733
658,0.009417098586121053,0.011071910939697727,0.002697848170875039,0.007746988836136781,0.005840026750251859,0.00923715519889634,0.015125499720276103,-0.0026207460978086017
659,0.006303591273160825,0.0017521860203859596,0.0076586248319741035,0.006566262291201497,0.002679630767110419,0.007528882995166963,0.002421539614623658,0.012660974307082906
660,0.0,0.002622818514682601,0.0021567106542308423,-0.00015920664058621803,-0.0006679722734622695,0.0046884780611802235,0.010590854023671659,0.002123097542987118
661,0.004760534762737967,0.011775092856184388,0.0008197186900231745,0.0014322788914864493,0.0017827985208824781,-0.0008751340112407302,-0.0009193212222214919,0.0023545321115183704
662,0.0002496268746672303,-0.003448106737488077,-0.006655804656480635,0.0009535114161380864,-0.0024474348260026257,0.0018975516445998153,-0.0034963576247111217,-0.0030529090321285146
663,0.0009971627640887881,0.008650599364040445,0.008864620535817824,0.0076202378007848015,0.005575512660856541,0.0029136105133134027,0.003877844039523959,0.006831236028637555
664,0.0004981941556310154,0.0021441020729811022,0.0051092914062602635,0.003623944290567449,-0.0006653888334205993,0.0001454943153562649,-0.0033112620103802337,-0.011932665811346777
665,-0.0002489730409015456,-0.0021395147350026233,-0.0020333887449928145,-0.0007851932662312766,0.0004437336788194468,0.0010165426100461339,-0.0005534350115758979,0.010892769999791163
666,-0.0014942102634826204,-0.003002006313081451,0.00020406515403981196,-0.00031404818493940834,0.0004439993659133279,-0.001305656100713204,-0.0014775723388987805,0.00726146264130989
667,0.004488790898591111,0.004731139668074258,0.005601228446652007,0.003614831420814646,0.0006651256093468394,-0.0001453257756344195,-0.0009247620757766306,0.006511432631945757
668,0.0002484022672353259,0.003853177188549939,-0.01265940108651642,-0.00047013819138941315,0.00044292984638016897,0.0018889406815851828,0.0033321028403623387,-0.009010794468888417
669,-0.005460220790807102,-0.0017058597789623153,0.002666915026824368,0.004543572607883295,0.000664735570198971,-0.0026105543253704955,-0.0012916833989552456,0.004896359013430995
670,-0.000499517699485752,0.0008544185923884395,-0.01350417231239831,-0.004990965488946286,0.003098577282553139,0.0037806914267568548,0.0003698779994685264,-0.0004640415978020007
671,0.005992709650754158,0.0012802216645539932,0.006740891094177082,0.005799311022581133,0.005736938576538675,0.0033322416630299223,0.003324015529132085,0.012534745624377397
672,0.001489061889918597,0.00042629883523415124,-0.015554479648941855,0.00015607578094978258,-0.007459585288637993,-0.004187652778559592,-0.0009204232107657973,-0.0059606904325197885
673,-0.0071867036834034614,-0.010226126890817144,-0.004394538552088156,-0.002648769505347981,-0.0024311708805156984,-0.010004224756010371,-0.0031318009957022053,-0.01153115715511055
674,0.005990662446782036,0.005165796057300609,-0.0024172574803014157,0.00703013343426484,0.004874769237592336,0.003515085306276866,0.0007393323779849581,-0.004433145579591069
675,0.002233529437741355,0.0025699057392223335,0.0006324607290095763,-0.002792565672220859,0.00044112594927425697,0.00043769578599861525,0.00036904492913114595,0.008436792306174778
676,-0.00420905174594377,-0.0008541686893196454,-0.014950767906349971,-0.007311791279934088,-0.0070530649158386804,-0.0029173723033950605,-0.0033226152570232648,-0.017894278425712673
677,-0.005967378099976939,-0.00042782463366963785,0.007054345100331316,-0.0026640562811857116,0.004883078139547692,-0.004096933601794084,-0.0003703132071044557,0.0030758283875349512
678,0.007503699587352086,0.0042770747741167625,0.012099273738922056,0.013670613304996637,0.007510898246228859,0.00514146737445631,0.005558153113556008,0.012738782669670101
679,0.001986127218833955,0.004259108472471462,-0.005453032839798144,0.0007752627768979892,-0.0021928275750467963,-0.00043808140059886647,0.0038697921208012964,-0.00186358234183448
680,0.005946353258632353,0.009753920622436851,-0.005166339373783413,0.007434996133131921,0.0019774009358208833,0.004386678397218402,0.004772417580525712,-0.007234481892150368
681,-0.0021276261837207544,-0.002614790680686485,-0.0008206674800359526,0.001095254682776936,0.002582293974582539,0.0004236276014411011,-0.0009726805653997861,0.00901351220296176
682,-0.006692591456142982,-0.006765235405840508,-0.01471350474914912,-0.005394543516975769,-0.0017610278583525263,-0.014016591850939175,-0.01120710257753188,-0.007521820558065828
683,-0.0022462222551259403,-0.006811439572485867,-0.002921761469237505,-0.005888691652355615,-0.008819759037905883,-0.008589036791746385,-0.008175394621249943,-0.0028429523226327635
684,0.0065032210221820375,0.005571929730803893,0.0008682751229354135,0.0174591506945474,0.01290303474878729,0.011351639004692382,0.00524546304663609,-0.003562476040358975
685,-0.021868576296674047,-0.016623662767476732,-0.015289465702145955,-0.016393575643185332,-0.013178582857535481,-0.014620863925557281,-0.01565427521773155,-0.005959939851653551
686,0.010924910057747095,0.00953631518094622,0.012883953627372158,0.003115287815134371,0.0037840889349090023,0.010341760752394569,0.009276816821345513,0.001438805232788054
687,-0.0002514831125846051,-0.0034354656781137027,-0.002282837796145021,-0.0021739576606013555,-0.00022199753218676843,-0.005192187421800054,-0.0015005837607851014,0.006465420509520037
688,0.003016136694280247,-0.0017229954692925542,-0.012531733778176957,-0.005446663455481837,0.00044351929400821,-0.005517456155513023,-0.0015028388964282158,0.0014281005755878429
689,-0.015538559641020577,-0.012084613985669623,-0.020414871754943165,-0.010483368755654032,-0.006206747047271199,-0.01334529852918731,-0.018814863508282098,0.005702285623570891
690,-0.0005091625873880901,0.0026210686038983244,-0.005181965768443986,-0.0020556614692299746,0.0017841347189242462,0.004559434673332863,-0.0011504940692885768,-0.0014177823699816905
691,0.008150862902412515,0.014379238280594286,-0.0015851616261399748,0.020598740258493953,0.011801234929274873,0.012858955867924848,0.013630551325163998,0.006387411257069209
692,0.00025259638127228534,-0.0030072381434794737,0.0011341624459693112,-0.004657625454011383,0.0004405591647591578,-0.0053770307981007015,-0.0030306882955034586,0.0
693,-0.015660446776020853,-0.016802657338962246,-0.013028701302524981,-0.015909857097406,-0.005939517640071168,-0.014867294764752348,-0.024316269505000987,-0.0014105241281507919
694,0.018988650709426125,0.018842635687810194,0.009756917802023812,0.02551881619333707,0.014605010592369183,0.01570140998431624,0.0179128677631768,0.022598702398095805
695,-0.016620093896258403,-0.021074955610026258,-0.03671732651605508,-0.02071065872779787,-0.010032533519443554,-0.022662232060319143,-0.023144508309529743,-0.016343834911344723
696,-0.025608181853934653,-0.007908759272631904,-0.014042610703501102,-0.006155448814396891,0.004847265160170311,-0.008752945494713282,-0.014685577017758078,0.0046801275569123835
697,-0.011038513770688207,-0.008857340447278594,-0.03087948405409846,-0.023662116989972892,-0.013813669900531123,-0.020294635895098057,-0.015500811141529014,-0.0009316136827886012
698,0.0015949304536140296,0.004021750972555083,-0.012597469128519556,-0.0074820581693823,-0.00044437381752693295,0.007273787252985553,0.013928113627817762,0.009092911909128532
699,-0.006898579676186456,-0.019136717051728702,0.00762971627352238,-0.00819394366067494,-0.012010339308530793,-0.008320478947637544,-0.002389128094323345,-0.013169814150538306
700,-0.005877376641311716,0.0,0.017875223473665658,-0.0051221279488704585,-0.007429205489074331,0.0011084403680430288,0.007383854657655897,0.0009360885570066646
701,0.011824366432952038,0.012703866586402768,0.00853585189670003,0.015943971453980854,0.012247563967691555,0.011068976625714821,0.01980956168893777,0.005848024312178346
702,0.0071719209891705216,0.005824522482800409,0.008706700739652629,0.012097401086268,0.014340293574233831,0.013919266652858475,0.002914033771226565,0.013953579874565802
703,0.019514551221052612,0.018708439189170756,0.03044826299058001,0.02649014110574255,0.00419708004142727,0.019435357191686098,0.022273619917075216,0.003440294113506992
704,-0.004656178334765171,-0.009182303273752246,-0.018961834603456018,-0.005035383708862584,0.0021998888661902694,-0.008624743572877458,-0.01307293583118696,0.006171715369239994
705,0.011174525955905512,0.0097085387897069,0.01861683719218754,0.01708024443134537,-0.0006584725188335527,0.013583676423655433,0.022077285719521944,0.0018169023858500832
706,0.008738635062806033,0.00961550765035879,-0.003492332663030062,0.01399503257229262,0.008345768409192766,-0.0009032629713701112,0.008827751223575264,0.0097507012518534
707,0.0010187685731020135,0.001298840999263362,-0.02102805890846471,0.0010734061800341532,0.0023961817235156335,0.001959198580138155,-0.00037250495916330006,-0.0022451951798797554
708,0.013743999987527511,0.010808165654636381,0.022792102616113752,0.007352838985983379,0.003911457205486579,0.010830415806378557,0.017694244606516474,0.006977478112587088
709,-0.0010041533787438217,0.0025663232650281476,0.0032669132535132483,0.00045612367569702883,-0.0017319012784879906,-0.0029763191521681165,-0.003477234510801286,-0.0058118335696306644
710,0.0032669712614292745,0.005546092475761988,-0.0036049832656297465,0.01839203081998675,0.006288135671263628,0.006567474847958277,0.0040405746058931324,0.02203273806860162
711,0.015531316036371035,0.011455360996848185,0.020307581385019313,0.004029962315119873,0.006464015392479094,0.00978639025730832,0.009877159743816755,0.0002198958693326869
712,0.004192990226933091,0.0037751462067265873,-0.0157853613478125,0.0011889583172450813,0.0038534557961460436,0.0,-0.001267623225569614,0.006597310527881595
713,-0.00024558500497728897,0.0004175449719063806,-0.020571743141791776,0.00014831508524415504,0.005331778028894618,-0.01204097960011219,-0.0005444792315628666,-0.0052433295075933195
714,0.002702851173652654,0.00668365028764506,0.017562553712315854,-0.0010387353313587866,0.007000427857641878,0.0040126689401494,0.006170097236530836,0.022622351279920183
715,-0.0004900735710753334,0.001659607392251461,0.01259489156314908,0.006092977553524337,0.002106303744624949,0.008438332357451728,0.010459427176846336,-0.016967538734317333
716,0.001225409220603657,0.00041421441475808507,0.011055863406353339,-0.009896618926736989,0.0035744096311765006,-0.0016147622602190603,0.0014280724362678576,0.010487565016138234
717,0.002693800658751355,0.005383522853208644,-0.008998926735381607,0.01014490762147724,0.0043982848218975246,-0.0005883272606891365,0.00499008078585228,0.004972949942525062
718,0.0004885049611247361,-0.003294846664012696,0.0029889058544443348,0.0036919704590672175,-0.0018766322504000232,0.00426681491858516,-0.00124159624438136,-0.0036575633318436385
719,0.003172877504074245,-0.0020666583848658604,-0.00882449398214813,-0.0014716677030300884,0.0,0.004688172999345763,0.0014209690892579285,-0.017490675971403635
720,0.005352772410562645,-0.0004140429122155842,-0.01329642652234031,-0.0007364093586357257,0.0035517752491081023,0.006270164137015977,-0.0028370738598202383,-0.008131608165790838
721,0.007018094861024782,-0.003313654980932834,0.010194806449472127,-0.00825867146241277,-0.005621920962468718,0.003912138317446301,0.0012444906058892702,-0.00421065424530398
722,-0.0019223958591833012,0.0,-0.005219627111873737,0.004906880013761938,0.006700571693188939,-0.001154521408156861,-0.001420638081681247,0.013128842379273031
723,0.0033709359077580547,0.003324671796190337,0.0008159034859740455,0.01612918064214841,0.0037439780062569206,0.001878320618187601,0.007469440316724141,0.002855223460824119
724,-0.0064792945447168515,-0.0020711927480558945,0.005243154646576542,-0.005533873421674107,0.004144077195833873,0.004183240193832205,-0.0030009335685721172,-0.0008761547854483354
725,0.00507217542986349,0.0,0.012517106740242534,-0.004246519461095555,-0.0043333661821080005,0.004308513000563563,0.002655896568787952,-0.0021920956692748073
726,0.0014420597753439512,0.004981010283740872,0.01304980207139117,0.004705795504493349,0.004144721523771766,0.0024319179870824215,0.009712160698755357,0.003954610766056632
727,0.005279763521026659,0.006609352879870745,-0.00768392435320131,0.005123124244981181,-0.0006190886045041033,0.009273276660662688,0.0026229725534618886,-0.00831536754764195
728,0.00047775199616051367,-0.0008208491132420948,-0.0162830692869933,0.0013104512713992822,0.0008262480742451395,0.00311009700486653,0.0029655853649674935,0.0
729,0.009067211326440061,0.0012321057397715052,-0.012617073976313287,0.006108529731955636,0.004539650786884897,-0.00014079918571141548,-0.0019131239404903688,0.004413030092784265
730,0.0047286049353210124,0.000820512501882753,-0.06424421284071802,0.006215234731074881,0.012736103363107931,0.012121130999148244,-0.008363911394721701,0.010544920172019134
731,-0.011296620971350979,-0.00696690727996141,0.0035080568019432157,-0.0024420112471055244,-0.006490527232152266,-0.011001014145989974,-0.012827010966755203,0.001956672428467421
732,0.00023756875407432432,0.009491658813407078,0.010861580411265281,0.011089071035460751,0.003470982247897547,0.003801723478913832,0.008543800578020289,0.006726114729146415
733,0.0035699737768062345,0.004497285812624652,0.01222647789794662,0.0015665165066380826,-0.007121024859356284,0.0016832285725494334,0.013413313200378862,-0.0028019854422351997
734,0.0,0.0012214291456089654,-0.008662409424878725,-0.001279702574592645,-0.0008193892981177564,-0.0005603155353144373,-0.005050495147864598,-0.0008649625404960615
735,-0.0011852047681691902,0.008943022616358487,-0.011938676221156741,0.00797363451304034,0.001845562709138271,0.0022420325817764652,0.00227539141724753,-0.00778637901233914
736,-0.010209239548774063,0.0048345080898875015,-0.040483245774140864,0.0035315981260573004,-0.002047436701495764,-0.008108611121551923,-0.011002209928909545,0.008065895010714197
737,-0.0002399170302679332,-0.002405799241151807,0.010904651427393386,-0.004222614832971816,-0.0032821946887987563,-0.001832358510049259,0.00017660733173907595,0.004974086300558733
738,-0.015114830892436815,-0.012862028482346854,-0.030820404641861532,-0.01540912700254693,-0.009466797241219904,-0.013272736947314012,-0.019067904875149866,-0.012480988413328009
739,0.0043844483876827045,0.002443616357687972,-0.0006626672837101166,0.002871455882418106,0.00831086489514865,0.008156598044367414,0.004859470496288987,0.0100239239450719
740,-0.014794720114560289,-0.019496781004286867,-0.018562710082477563,-0.01531807567346033,-0.012775573052240308,-0.006387430848894704,-0.018090755083545407,-0.009493035373024816
741,-0.006154950814035609,-0.009113320496004995,-0.00891652717441438,-0.00915955725637263,-0.006679265110023813,-0.005999868420677679,-0.0032833789657690238,-0.00849507313818576
742,-0.013375884195757859,-0.009615404522404725,0.008860743515101577,-0.011592590262445857,-0.0037826356399484062,-0.015378390778923556,0.0009151114179701825,-0.0008784852375914864
743,0.01883042990089967,0.022794914081157858,0.041480614925507586,0.01870564539286379,0.014554340775872365,0.01912145190239123,0.009325362328226117,0.01780981508053614
744,0.028585143436790084,0.023111335906930153,0.019200706259957512,0.02739718028888105,0.019126467734948305,0.01647056616849185,0.025181394969380877,0.01965890155105221
745,0.0011077888626547239,0.0006485384558980734,0.03195668150729514,0.0024205892558890607,-0.0010269310800231635,0.0027312055401573776,0.0056153905519422675,0.0016454691613636552
746,0.012027904487108776,0.0068883248665392305,-0.010177526374565926,-0.009516001337476987,0.009666713981487218,0.00973600690085008,0.00954201210532113,0.002561391173854455
747,0.002614131040948875,0.005633957229230324,0.012163037065736626,-0.022942131817384803,0.006926086302921908,0.005589931557314465,0.0036760989470847605,0.0025537973694242933
748,-0.0009475329675840971,-0.0016008329944866562,-0.007309250152538138,0.007337558038974956,-0.0010113494612412621,-0.0016675733587947494,0.0010460486768151256,0.018471561909041423
749,0.0042710411449105035,0.0,-0.0002497110909366329,0.007138450974588206,0.0016198389763000254,0.005428681143309966,0.0,0.012091224719887883
750,-0.004961946887636515,0.00360744619642972,0.003619862282176367,0.0034723107197396352,-0.0030324162332056037,0.007614768592633991,0.0015680835548386174,0.011534095808972689
751,-0.007124198085825317,-0.0011985455872109974,-0.007960230014387393,-0.004324592187490817,-0.004461871197168121,-0.004671804183677963,-0.0059139294606253,-0.020769199438257058
752,-0.011002526695837678,-0.011195136374598014,-0.007522736821606313,-0.009990321703544969,-0.012222764054748758,-0.004003389950951064,-0.0099739291696187,-0.01809140090668393
753,-0.0019345780402970636,0.0,0.004674614979754743,0.0036561384569775424,-0.002886802043754022,-0.007207102596316628,-0.0012369479646670012,0.004658843010464597
754,-0.015265202236639297,-0.02102687116833324,-0.041368112270189994,-0.005099961096099226,-0.007032090006497627,-0.019126083999729926,-0.023358838716451724,-0.012226193474157432
755,-0.012057344440977835,-0.01528313222326394,-0.014690543631809438,-0.003367966332029404,-0.0012500289209775861,-0.009963317207229871,-0.012321282074645112,0.0006408740586576478
756,0.008468181791571494,0.010486776188599167,0.0021298938870693007,0.023511816625860105,0.017101464010414347,0.015813742058533142,0.007521501373520589,0.00980972854861828
757,0.021980894993415045,0.014943771593774358,0.022449451053972114,0.017085218777139533,0.015173399890547445,0.015001496445963713,0.020029489031478276,0.006969484749087318
758,-0.003141593995522496,-0.013497461139478695,-0.0079250152467929,-0.008892857765120943,-0.008079278996305117,-0.01157262323410968,-0.01071029882416541,-0.006291969787787011
759,-0.01163634498789834,-0.008291434869555303,-0.028810681142247385,0.0004270761160083403,-0.0030544462984904985,-0.00536070963762969,-0.006857018570614937,-0.0023218446323448605
760,-0.0007354936711672089,-0.0033443999505888833,-0.007956046549741691,-0.004413435180765535,-0.00020440068584515192,0.0,-0.0019985730894985787,0.0027501733784793814
761,-0.005646069189428782,-0.014261942673465366,0.0031264448781191945,-0.0015729597633178383,-0.0030643258388602934,-0.012054730689567417,-0.005461329896545686,0.00865011977764829
762,-0.012836255437443156,-0.012340341535869936,-0.012737288496953658,-0.010741669592176262,0.0016396185976734756,-0.012920023032081285,-0.004759103983014934,0.007948255984689956
763,0.009752375561917104,0.012063721232625113,0.032528270323323616,0.018821360330437242,0.007978570348684322,0.013234278790591913,0.0066209398064089875,0.008922706720403184
764,0.008420379312136461,-0.004257088778308771,0.001196574801670458,0.0,0.0040592656331199795,-0.005741451218646665,0.00712603994574712,0.002468445044185197
765,0.001719078316620104,0.0025655699521140996,0.020312888115582073,0.00198981625122463,0.004851404744103949,0.006496727696343907,0.008163967221247681,0.00964258351977243
766,0.016425508438448144,0.024733172319763908,0.004684632175173231,0.011912520435691576,0.010058598084055959,0.018789567032311716,0.016015734686193994,-0.004267207980006349
767,-0.0002414693092508413,-0.010819483682216191,-0.007123606734828258,-0.005746496662094369,-0.011153482833716755,-0.0014079707389170748,-0.008324408098503211,0.0028566239183369646
768,-0.004101244182334485,0.005048438095836216,0.014348968474744206,0.0052158324682967105,0.0,0.0052164350520715885,0.0012499822954583628,-0.0006101351352858497
769,-0.02882777913391077,-0.01088355098453786,-0.0006430758174323925,-0.007151455346643298,-0.011480328366869186,-0.007994401072542234,-0.013199753394466551,0.001425559301872159
770,-0.0017457682031540855,-0.01819728238462226,-0.03937687404320844,-0.01440677658540579,-0.011613971300890147,-0.01300750412969831,-0.00867716383516104,-0.008540288405501584
771,0.00949523247989248,0.008189611313896394,0.0033489367831611716,0.008455085534876394,0.008039429204342863,0.013608553743041929,0.01148830533269618,0.013331006095176123
772,-0.012376455773176143,-0.016246730385238828,0.008678490072575373,-0.015631830070200747,-0.017995773198087983,-0.010882097690241066,-0.016225077261571852,-0.02206032492171539
773,0.010276086436203036,0.016080683039821908,0.030575840783751973,0.005629915055806567,0.011870236058568961,0.009001568092313894,0.01484343912058006,0.0043459167844095425
774,0.011411409725208932,0.016681102229944234,0.02735653611685196,0.006747268629436087,0.00884980853179207,0.021240466947580083,0.01625110787693118,0.0037085171679129836
775,0.0019619926252052444,-0.002524310495189974,-0.01650198333330488,-0.012547988021420431,0.0004078813417784932,0.006655615291424333,-0.007640697649745509,-0.012112188445122074
776,0.00930262789861347,0.01012187827159261,0.014363568327800946,0.01689495229947391,0.0050979061399705206,0.006198199381441061,0.008594992229309817,0.009144327633284766
777,-0.0031533399020436947,0.007933516216821701,0.0002505205537344235,-0.00908787453942772,-0.004463787337425584,-0.001505598345284298,-0.002307904371652403,-0.0411867097285894
778,-0.0014598122705142824,-0.00497100049609156,0.0010022775518838678,-0.011751309688376677,-0.007540110975778225,-0.0038391797876929923,-0.0026690819772389185,-0.008805824709062882
779,0.014863617070155044,0.007910212526895277,-0.0005007113102792893,0.016820950925635625,0.011704596273160783,0.01224899142489777,0.005530887278959229,0.020584909679850938
780,0.0038419140469707624,0.0,-0.007011983091895546,0.0009988156078026833,0.004667878883145127,0.00027220448169762435,0.00035466311225529346,-0.02165553159611422
781,0.01363312209864631,0.009913074072923411,0.013114895499380497,0.0035614632690965653,0.004646814369178465,0.011825111015235423,0.009400659745644857,-0.004557354846812078
782,0.006370436164069959,-0.000817679516096792,0.021159908316967124,0.0039751573833632925,-0.0046253213594233955,0.006045110510273011,0.00456852088695614,-0.015260731390877025
783,0.00046946406696513066,0.003274106465998461,0.003047560735542687,0.0072116350029789444,0.00020248258821164988,-0.0022700322300059916,0.0013994503377496859,-0.000885235386291261
784,0.000937263433556712,-0.006119950316716749,-0.011909255162691479,0.0011227115548591016,0.00545304331315366,-0.0005353064730700963,0.0055892451174262,0.023708996466849985
785,0.003512465865181058,-0.0041047527231665715,-0.00467375777456569,0.0016829186873916768,-0.006428121087602934,0.003079747522924947,0.0017371791173552698,-0.011255705696212703
786,0.005132400225051015,0.00741955764357316,-0.00481903226114111,0.010499686946105369,0.002830289809157893,0.007075656883217318,0.008496518279849763,0.00021942292370913385
787,0.0006963587771366964,-0.0024549908462591086,-0.004097416482333305,0.004572227863573364,0.0028229239632207026,-0.0009280455573511537,-0.004298449656237158,0.0067844261891996105
788,0.003015421206332025,0.004922184196799018,0.0027431210080046675,-0.0012416006390689738,0.0034174263101296454,0.004776780838879446,0.003971432942013964,0.0073914443046338985
789,-0.006243938717654607,0.0,0.005470790828548511,-0.000414170183079432,-0.003405787283061845,0.007658361943795322,-0.002063632244687086,-0.01640019314240393
790,0.006283170448890152,-0.002449096633145742,-0.018548658869930956,0.002763039216369778,0.0014074370533005975,-0.003144916047288948,-0.004481440801830439,-0.0065819167807467105
791,-0.0034685081086544,-0.0036824862693887184,-0.004409694400480335,-0.00482167921942922,0.004015051306014428,-0.0013150266604567973,-0.004674365260157409,-0.0011045063824093315
792,0.007889996038182856,0.0073920751669480644,-0.006960212180863512,0.008998204474921723,0.0017994398383578414,0.011978725407135515,0.009219073095986463,-0.01923506932940333
793,-0.006676852811872136,-0.002853726574878257,0.003695819049842175,-0.009054873500312532,-0.0037924729875986607,-0.002731876699418434,-0.00637728346329125,0.0060867483322901705
794,-0.003940980241521896,-0.006132696930404857,-0.0013967732336996885,0.004845265197498172,-0.007012496850929528,-0.005216917186086523,-0.007805365442287049,-0.005601244808386752
795,-0.0011634000129863153,0.004114090055032493,-0.00597599440931984,0.003582636247774662,0.0034304616066909155,0.0006557893139522708,0.0006991541319658623,0.007886049495893444
796,-0.012348837912134147,-0.007374141976959181,-0.017907263450896216,-0.019632047071004077,-0.01950518947447777,-0.011923673191177708,-0.013626954917117295,-0.029957787477970732
797,0.004718094665219885,0.004539984337622149,-0.007163193604272644,0.006161115149826646,0.00553712986178434,0.005701975567772299,0.00938717408434031,0.0018440489431719165
798,-0.020427251938628155,-0.021364077371639034,-0.013905478203373844,-0.011134454948710126,-0.014276921811832155,-0.015558845311579472,-0.018424582458830274,-0.0018406546858438233
799,-0.006471946274666296,0.006297286991199913,0.0029266464795567604,-0.0005629396856333679,-0.007655344056880176,-0.005491328610460644,-0.001072061709926797,-0.006452750421638065
800,0.006514105213636379,0.021694034069594803,-0.006366562402833509,0.013237600144946349,0.01459490149382403,0.02033604499211683,0.012884474159801984,0.01902106656534297
801,-0.00551323602321685,-0.006941761136528335,-0.0037381390848986173,-0.0019456111479073668,-0.007808984358569471,-0.007919713883406176,-0.00918716982488077,-0.010243606330254229
802,0.011810226052304973,0.012335160958793168,0.013533635509316522,0.022142082403513008,0.012220012850053141,0.011708720497362712,0.016583286633693906,0.017249183945186264
803,0.00023827093686623613,-0.0024370423850195166,-0.0038338588427823117,-0.0028613565154075316,-0.00716141291188388,-0.00552342919673221,-0.004034538272554511,-0.0015827826159681146
804,0.013574994601826207,0.0057005995146814925,0.02906400458987446,0.012979850713285668,0.006800878180909686,0.008860209954561382,0.011800194513305051,0.026947540486400134
805,-0.0028197734117590967,-0.009312126921188657,-0.015862849854828442,0.005800078709120804,-0.004503257352993839,-0.001442335396869221,-0.006788410325840988,-0.009261312450266068
806,0.0064590701798379335,0.013577454465947714,0.014711074863163809,0.007234578894788513,0.012537610982338077,0.011129507105145597,0.0056513493437593265,0.008995144929436538
807,0.0,-0.0056658402278862985,-0.003510848465014038,-0.0028034413218124277,0.0016346895066448042,-0.0016929195529068464,-0.008403494556938229,0.0006674610357606525
808,-0.003290994871978814,-0.00813997695412505,-0.006654069491407233,-0.008702780808659494,-0.005711658726045066,-0.005219458167003088,-0.003354238638904161,-0.011108776250346675
809,-0.025707487296345644,-0.016003363092547462,0.013003994954540854,-0.01823327177359535,-0.002462619475006811,-0.01626431266627848,-0.017005973700123245,-0.011682995647301797
810,0.0007260683404610724,-0.0008337362135202309,-0.0011670959987312157,-0.0023388368850112418,-0.004318830213267066,-0.00626682600487749,-0.0027035872405208883,-0.008410977043492918
811,0.0007255415477136484,-0.0012523106858502997,-0.008178758563243238,0.007170378285626722,0.006196775577708369,0.005098460944620298,0.0037945949656064126,0.005960966424353842
812,0.012085932205023742,0.014625996511963058,0.021466000432889265,0.010131291580872004,0.010059279697063106,0.01027918539650563,0.01404175420071474,0.012305991250287196
813,-0.010269725900786897,-0.007001394511054193,-0.005894248426270843,-0.017348801484922682,-0.009348861509379303,-0.004360249862995769,-0.009941682202004865,0.00022510822086907467
814,-0.0014478954310065406,-0.0008297195283317738,-0.00025792666490409566,-0.01006898075102558,0.001230523226152025,-0.004379573384586721,-0.006634198540374725,0.0009005361852536531
815,-0.00024168327213380802,0.004981252580418483,0.002063261333737465,0.0030660247897145165,0.0067624926486107295,0.008930895001140637,0.0005414619001926635,0.001798718277201683
816,0.009668724806784823,0.0016521676851506406,0.01801331001884554,0.001527754481839949,0.007937824071376776,0.004756017410032953,0.0075769506959968425,0.013917020741000652
817,-0.0021544255807810497,-0.005360673336911814,0.0006317812975293879,0.0023578484673985045,-0.004644120548958686,-0.005522780677964523,-0.002327319456272625,-0.011511748828355262
