day,TECH-A,TECH-B,TECH-C,FIN-A,FIN-B,CONS-A,CONS-B,CONS-C
678,0.00037340576099224865,0.032149383210676716,0.020708599413365114,-0.0008951672141040059,0.013194659180272414,-0.005727453091562229,0.008912808819207616,0.03322619217371835
679,0.005630391230586464,0.01584404211180157,-0.009690665045787373,-0.002066924907399229,-0.015304168787754095,0.00045089421711631784,-0.002340564171102114,-0.004988465588775861
680,0.023554487773083783,0.002796256450681654,0.0008764042639630397,-0.0009643818902333933,0.019804298846114808,0.028270120763844615,0.0036508781376851348,-0.006607711531967349
681,0.020145617631211962,-0.007422528614613014,-0.0145174952004751,-0.00029194248175945167,0.02457213480637259,0.025167250045708387,0.014557321283548143,0.005715032338863094
682,0.0242822816878749,-0.003286136775604973,0.01772000182871456,0.02293093832720147,0.022582726212188098,-0.0018774910436756467,-0.008695243466042366,0.001062299196167918
683,0.004961144703920301,0.0322843492378899,0.04442982139904211,-0.019479093255193855,0.01060346778512461,0.0004160097265048394,0.018625252573743246,0.004285138027895676
684,0.0072760369410585475,-0.0043412092045089085,-0.018666304706327113,-0.014062678142685626,0.0036216445025422047,0.004087510835678491,0.008961798585551855,-0.01781358332423009
685,-0.011541114802299881,0.008072991871572064,0.012008833769912991,0.001235096932031725,-0.008240840592598535,-0.026206289014341133,-0.01204901424053696,-0.0025163894341529575
686,-0.0005733752899741663,-0.005300685358611966,-0.00688199899751183,0.01468175944868005,0.007357219539619812,-0.010908907159396746,0.008508045674612146,0.014698791819973437
687,0.03149853865988272,0.028124822145005474,-0.015239777441009968,-0.0020376813763143594,0.01840045883099504,0.016991222335885642,0.007117510037771559,0.027716514694666548
688,0.01979444093880178,0.012293860230179341,-0.008527262223997613,0.007441673575665532,-0.007339877773556207,0.0024746742948326666,0.0034037659369280816,0.007116423566391239
689,-0.012338902135410463,-0.0038020596406622576,-0.029951478415533396,0.011490257067707264,-0.01263917330117488,-0.027887411724966168,-0.004589647796585378,0.010070923143747508
690,-0.006331168989856606,-0.049893097463704905,-0.019500092929239356,-0.00022090277805143776,-0.0033204786705920623,0.007959873089560265,0.005283655210907795,-0.0028884614219065992
691,0.010874641809632041,-0.021623059944864836,0.004057161795914293,-0.01397647090062501,0.004567895150679277,0.010877763373283174,-0.01339135903871723,0.0026031621993380955
692,0.05542889432743482,0.01892063547450866,0.049318153040753696,0.01660182989940887,-0.001985580596296192,0.009210715332649722,0.004962110432662266,-0.012350405195335127
693,-0.028099164847483513,-0.007572980578390186,-0.04468135289285627,0.003217004932219745,-0.015090376627380848,-0.023549576512185064,-0.008990499919348013,-0.020414728925693744
694,-0.010096950185345325,0.017997069302168822,-0.018702017347114935,-0.018304274109432975,-0.008148280205567422,0.003992329066315663,-0.008716501486950683,0.001407174042740122
695,-0.012136744256555553,-0.028824546651217905,-0.037192889715906514,-0.0062022706757074945,-0.015321817981907442,0.0004896154387491573,-0.03355126051151721,0.0009922071636187012
696,-0.032778125360603615,-0.03148523767686832,-0.039511002160321995,-0.007495643466185347,-0.04091617704578007,-0.046133329160958525,-0.02485298613746829,-0.03640519910231083
697,-0.02809120785808549,-0.03537059986324669,-0.0030582841907378193,-0.010850463542929286,-0.020772394797710026,-0.014155066151906799,0.02327476729556169,-0.0068151410395239035
698,-0.020932462102823235,-0.013169409188585918,-0.02447999907965519,-0.026954287456067195,-0.003561504944331859,-0.003299025051768421,0.01016686691840362,-0.0019799787092187647
699,0.0072592988650739855,0.000418256687257295,-0.019715068248260546,0.004266105629960954,0.005099551620244287,-0.007627733542238431,-0.0043201123474530135,-0.0021045160376791383
700,0.00233171011097541,0.06812563742222993,0.01846373546048203,-0.006574474527275614,0.008671585978863612,0.03391808130877691,0.013591979210848402,0.02056727488133422
701,0.019382113693845092,-0.0031359292509485995,-0.011069129552398194,-0.01509832397258948,0.0058689107756003025,0.006071155486980902,0.005933031297867754,-0.0030610971592987812
702,0.019991022149777382,0.02807438255809462,-0.005671024243048843,-0.028843783366390513,-0.014423189191016523,-0.029267918729143562,-0.033438970566537954,-0.011033330129456112
703,-0.021686866362841364,0.018236752827874722,0.02400885273073794,0.013245646059971526,-0.007549469313875757,-0.010525495573601665,-0.016403392434447037,-0.010166698479484943
704,0.038994027949588804,0.0012546847948125169,0.02240989125174142,0.0010813452409518896,0.013613077736844344,0.02438304310757843,0.013801226421783372,0.019971310636621574
705,-0.047646043569727306,0.0014706064292296325,-0.00021615039111654412,-0.004370021754184282,-0.008529760063531826,-0.01872038274840248,0.007708284538874125,0.002985732244903616
706,-0.03735608148980858,-0.014947099414036642,-0.03269659464149337,0.003481254436749911,0.007742618369392502,-0.001512957786379063,-0.015301902208063572,-0.0119674399829751
707,0.025508116258794802,-0.010948394701536128,-0.005667627145996192,0.0022786684201052424,0.004402347775872859,0.021665991133285194,0.021587421174181234,0.033195787400480445
708,-0.015409552448805723,0.004436880105952936,1.371101831830826e-05,-0.00013297877904030293,0.010312985944939231,0.015489755028956761,-0.007746014974513949,-0.0067905250559202055
709,0.009963269500913264,0.019897612754523175,0.012744088213899744,0.01328880731456876,0.004442932178842417,0.0021950605407479585,-0.037182962458224125,0.011258849604644525
710,0.019075197343289288,0.013753090277460885,0.0017022706461084984,0.0035556942252916177,0.01337411052469959,0.013308623122205945,0.0065645119390788185,-0.010269972619372241
711,-0.016939198722079968,0.011564999845109064,0.013428932312520096,0.000379928873201759,0.02903528041360519,0.006694003788645456,0.017100958480769472,0.01821134981846894
712,0.0012355689472882225,-0.01933572604054532,-0.0211595654204537,-0.007464551011435172,0.004099163061982768,0.016303092117815374,-0.003945909499273573,-0.0033498931354973066
713,0.01473161931069968,0.010300513284544732,-0.0014210866854943612,0.0014561435826568156,0.008264593548421503,0.006738859911970633,0.010810343123995828,-0.006909714567127921
714,0.022690183413159128,-0.007338299675501052,0.0011466094890823474,0.001506954629072313,-0.005551332155376674,0.01013388090330232,-0.0012135737940711963,-0.0036513791116189586
715,-0.034144159731793605,-0.041066730997476,0.0019411721533172666,-0.007971773819687073,-0.0018893331338183331,-0.012690360547990987,-0.010501510408467848,0.011884611738221534
716,-0.03502036648281517,-0.022768916292915886,-0.022060831329520674,-0.0067587461865139895,-0.005374335722585503,-0.0031651213157904935,-0.010877290243950226,-0.015888099864080414
717,-0.00849959953949718,0.005172620010344248,0.02787706902506483,0.0091238171483828,0.0003590788658111828,0.016111116792503304,0.003197917688664273,0.012074640862502067
718,-0.018377311398578983,-0.021050274475358295,0.006711831995012655,-0.009117160271926885,0.006663610290961793,-0.010181674916085973,-0.003831216425748903,0.004139192728663891
719,-0.028481349749171315,-0.04916546351429846,-0.04279054390623156,-0.03184932409761349,-0.0033811009058497847,-0.02523410552832272,-0.032137634839595836,-0.010855694332456284
720,0.02659997173509581,0.01769484136641604,0.0010217730610435662,-0.007531977859138542,0.005578864804849412,0.0016621599446907166,-0.010009917503676177,-0.014002648856302324
721,0.012110384576732114,0.049933750608269614,0.03825652290411376,-0.004827085706730964,0.017602988379997797,0.02013927944658713,0.004264547830425358,0.014877330355155724
722,-0.0440752783338896,-0.02778284521706576,-0.017323399771185577,-0.031124699206226174,-0.014972370485257094,-0.04110926663332931,-0.04185336273067074,-0.015521727799083281
723,-0.007449661746298087,0.018510626647197694,0.027523364305280316,-0.012162045552805664,-0.014071830442514538,-0.01643487457429618,-0.03302193483554804,0.0012774230395511902
724,-0.02294910232825205,-0.015191080280471248,0.019967475621947953,-0.004649953171295331,0.004326102798309422,0.009754438530346786,-0.009206027767609246,-0.0024596816597702667
725,-0.001004346311923636,-0.01126442328828603,-0.0027750703988487016,0.03799858376826957,0.02786451357010862,8.470540444129558e-05,0.011598561351925616,0.013303421770359635
726,-0.0049152164895413025,0.009973406014742834,-0.02031612238722167,0.003918634031808587,-0.00657129280458118,0.014350519181296586,-0.0041162024459758875,0.004002400688501587
727,0.022680050771621232,0.014794780141201674,-0.020940942967795514,0.03163856820024585,0.010500921132490688,-0.011992673400545273,-0.02479223894175725,-0.007481013152055634
728,-0.02826713224102885,-0.0188468079204525,0.000995364133025093,-0.00555164890719578,-0.0293164479245342,-0.017291652899551695,0.011203241814567163,0.010335919344932692
729,-0.008819570226064777,-0.02764465727451712,-0.0005787266704410984,0.003423029848808188,-0.0009157264173309861,-0.010757548700609345,-0.023978093406052725,-0.010904140834009922
730,0.024469571463172725,0.01851295014393938,0.016353992374263472,-0.00035357524751686385,0.01602621334586722,0.03164364528885622,-0.0011717789502955194,0.0038701359813752795
731,-0.001613442163534486,0.02397284529318538,-0.012791453286782217,-0.004543308516141353,0.005293568554286346,-0.007039065416360058,-0.013466565284686038,0.01391483977777896
732,0.0052813660789689,0.021355062637086555,0.004043221775449118,-0.001335077911530905,0.005037605206395133,-0.02145416411965509,0.013728384809722001,0.003062487940324696
733,0.049736861954581955,0.034523066973359245,0.01020081444954309,-0.0010168939697298126,-0.0022521139311492246,-0.014150096542130567,0.006720046730334061,-0.0001846257811041357
734,0.07052842122754632,0.0558579410938445,0.03605814651952949,-0.0015733155111963002,0.001867827807279216,0.01243554554654288,-0.004206132252075356,0.005802184980766742
735,-0.012160907220559252,-0.027225979989406207,0.008494795139771642,-0.013034686983306553,0.0007899750290672109,-0.013092966850035352,-0.003376323265624127,0.009160762221124871
736,-0.0037589359404904873,-0.00839020924697066,0.019177855009762337,0.011814380729932357,-0.0007425251064252123,0.018840582093682105,0.005974537208710204,0.0033964987910684885
737,-0.005406243566515917,-0.01736995209827808,0.008118384675480067,-0.004366071115324101,0.004182021626100428,0.015311061859446758,-0.0012288184373677544,0.02089778602123953
738,0.013450408852363505,0.004704979748552832,0.011794673536123507,-0.03426883645654036,-0.02417756075427001,-0.01834324464471692,-0.011818749434883367,-0.02679526020128834
739,-0.04153021889917337,-0.042042697273680166,-0.019080136382330342,-0.03539245958505091,-0.014262976358706186,-0.017770540728042388,-0.02512026230522599,-0.014559687611018413
740,0.01566013216029287,0.0016638361000996839,-0.009550043625375926,0.0117555077687585,0.016372555504313296,0.00016037938518879795,0.014224535976037907,0.01652715135784917
741,0.03611058961186917,-0.003923674740100599,0.020468391482803737,-0.0019842593356243776,0.004064248142307749,0.00806125340929227,0.011020618458637065,0.01253836019351915
742,-0.02491310321679761,-0.016338667286452932,-0.00220396564896521,-0.00967961896486919,-0.0051307179929947384,-0.021809870830639032,-0.013397115191444374,-0.02838459071152179
743,-0.015728488071623664,-0.04948162605943637,-0.016822177474224362,-0.009595874445790978,-0.015899677395446597,0.006522626788059333,-0.031547905780857824,-0.009689941746254213
744,0.011380041875623942,-0.01889741219370047,0.004854253706653599,0.0015387633785999087,0.00720830830745574,-0.013191740159019054,-0.0035807363696097605,-0.012179976523973613
745,0.0219482197813229,0.028351076744764114,0.04958676810769801,0.0039007653415290416,0.006477390521360193,0.015608141781930126,-0.006967257120260821,0.02171345012390136
746,0.049551497507167794,0.04564030082359042,-0.0010491176857753623,-0.0030565894254943934,0.01648812472345212,-0.007481851260822689,0.005455496798264233,0.00201593166598281
747,-0.017104058785558436,-0.0025823921608305158,0.016451526143739296,0.001357330046406556,0.0007693192974970037,-0.0016108492452624208,0.0012756713830877633,0.016191500640511686
748,0.012752465109424502,-0.02328741206250134,-0.017087668608450065,0.0016969549386957692,0.0036474642910949593,-0.008841781994321282,-0.010460903016997153,-0.015208422573890101
749,-0.006008394424500484,-0.03080225576477165,0.018671172370025784,0.0014779356279015325,0.003611465289665775,0.024604740532426575,-0.024235094963258878,-0.00455852670265823
750,0.0050419748382399005,0.02683245647185941,0.011462896459936298,-0.0012990238364021444,0.0063013002261392845,0.004776230842410878,0.017147239457083914,0.0040986600427697995
751,-0.02185006769439337,-0.014303713436933608,-0.021476217234661893,0.011033163182970294,0.01347530179692645,-0.013617533076512091,-0.00845137366543652,0.025106494202352884
752,-0.03328270274601782,-0.03363802772723955,-0.021749739209840566,0.013417645516656333,-0.001015558333004151,-0.014911253652881179,0.01723512376593427,0.004322853047841976
753,0.03243047553589505,0.007557339494194043,0.046360799512846565,0.01090479222587179,0.027199512360699278,-0.0008970495520370832,0.015524103025388675,0.026061949382622743
754,-0.0299558825331041,-0.011389618861156763,0.007320695398845476,0.03090756940152217,0.02966050628843644,0.0063668881855329165,0.011356019520457075,0.028605410745777847
755,0.016131714295056904,0.002091122064820178,0.005972778561617181,0.009982201613841224,0.001140175579783487,0.027987565362339793,0.0055522988860518185,0.008651099644900297
756,0.004759260910757833,0.00804866486850677,7.231874095640217e-05,0.004631029399781515,-0.011050335730268535,8.584371894083563e-05,-4.185114038687387e-05,-0.004329142209884267
757,0.02888242761016916,-0.0068932325872956435,0.020409895230914094,0.005839803232699183,-0.01711801878253614,0.009978622884259635,0.011371619392988044,-0.001363427879960607
758,0.008881349488846078,0.0035236792189188397,0.026533976387403513,-0.007060109443870772,0.025307849565291446,-0.008076780174808337,0.014612492119267989,0.006465436524906027
759,-0.0012232634053062266,0.005728148295145907,-0.02394593114158719,-0.004058014873562816,-0.008308883127822058,0.00016841063627674475,-0.01722358557902553,-0.024892276243439315
760,0.0042447758875128454,0.04605344140525071,0.05125717203575361,0.0015110868895947625,-0.003454333143208496,0.021321461154850358,0.025792558718051892,0.015315635107594174
761,-0.009690615697740611,-0.032705335909568506,-0.0019094893914697307,-0.01402298581689272,-0.005381264861187295,0.0005472244214789913,0.013426202766864891,0.010028028165105441
762,0.04526772739371622,0.018466278370312363,0.022435707397777192,0.009056490876114352,-0.018090606723152956,0.00942452303964678,0.004416840648537381,0.00300910834305194
763,0.006880044212535595,0.021482210238555236,0.009606891994188346,0.03178730830539811,0.01176399347359304,0.01890068534625816,0.028737286198528,-0.005929719103748643
764,-0.010554060472492362,-0.014912023412800688,0.0009874601271336624,-0.001824293344448922,-0.009527612094987578,0.006775563121710489,0.01944863577586254,-0.00047495983514804106
765,-0.04624646944465703,-0.02196645419403579,-0.01893550808106744,-0.0051176937478941645,-0.028984133497614466,-0.013322850034047219,-0.0005778443117891736,-0.024997758228461255
766,-0.03464540759665402,0.004686622407801468,-0.022862074596294482,0.0163526897846854,0.00016795857125848914,0.008440671157406838,-0.010094136867351524,0.014977121663584664
767,-0.0019945994738536227,-0.005649227660486086,-0.01911120292433275,-0.0018460339649771678,-0.002761868864034382,-0.0032850237125916586,-0.01359539545319885,-0.0028361502648744505
768,-0.017730115774597134,0.0026769965780367062,-0.00032021809703265333,-0.015545542063774079,-0.03203658680729606,-0.01710574909730791,-0.0032946808672794283,-0.03075523072476823
769,0.03536331163652771,-0.024565526650075022,-0.014045309484663449,0.017051499787236704,0.011583740198027208,0.02841953013271735,0.0248145132947779,0.008152020332039678
770,0.06298686018989044,0.025215030497020452,0.04073774906573325,0.017493787026737047,0.009753758021500199,0.0016697895824016457,-0.009157263193299972,0.02195903600809382
771,0.06718522633728599,0.04435276260973209,0.012706095584635587,0.032111997389381676,0.018211411063662357,-0.006733365806182593,0.023929172347457638,0.013475985707332997
772,0.00949906702107947,0.023664866572988122,-0.006849254196326822,0.017050141243297626,0.00906874314911694,-0.00989038816560448,-0.0024351814622162733,-0.008019687487698546
773,0.023738445019498847,0.03330351004280964,0.05125459118994986,0.024536746291785497,0.03092539868384197,0.019433564219648508,-0.006992071125652838,0.0056980850025189584
774,-0.013591056472595016,0.027914503671968644,-0.00764078254044647,0.00505466059247316,0.02771978880802813,0.01336742677336736,0.003268731634855064,-0.0038380373180748376
775,0.01204231937501629,-0.03165611501191015,-0.018218788930709225,-0.015804653200062548,-0.0009694340013442606,-0.0031910522658299056,0.013966698485249032,-0.00032551959569019403
776,-0.0078088078909040156,0.0034138529336205908,-0.011923104648324976,0.004532773970862381,-0.016818948701162195,0.01409857085563867,-0.010912880308804461,-0.018781012581076305
777,0.015307286469637908,0.019655127861387255,-0.009546333620709679,-0.010617024665993702,0.0014195309187661842,0.00394784344778975,-0.008566567044890939,0.002807706068921806
778,-0.013654676478210028,-0.004993015774232877,0.004486349812872119,0.001008510255336088,-0.0032736851422035906,-0.002392256636737756,0.017834837762416355,-0.013519576893433702
779,-0.005586205297043452,0.03101002495770383,-0.008403161073568876,0.0023977295287143556,-0.0044970053924385574,-0.020982225113373006,-0.017122950455672237,0.0008641978956682467
780,0.0002244351031976304,-0.00047822395535210976,-0.00015855161943609947,-0.008143687417590757,0.011207675585501321,0.025570984023777523,0.014433258535692016,0.012666859305280059
781,-0.011561144568631764,-0.04811996449469705,-0.013788139140319487,-0.00742848825565883,0.022104644066450373,0.006442954116291394,-0.009751186674380153,-0.0037554307122575088
782,0.013978004285154189,0.02881867904006447,0.009643851243269174,0.03541365281741082,-0.006202835425690664,0.004444190242811334,0.0224461848395233,0.009822548810152314
783,0.03215564172729248,-0.002552796375034071,0.017397915153373012,0.005305054712472883,0.0008628508898181784,0.0419435320575705,0.015037575645389168,0.006093586387767919
784,0.01796744210551449,0.0012664712642622387,-0.01736084800648177,-0.02081605466514794,0.008654783658788912,0.01810323158222231,0.020925509949528163,0.009725217360433582
785,-0.009940075090969029,0.017144209488147082,-0.0004841408078745139,0.01528886621073962,0.0016584532210702895,0.014296507083643818,0.020378292784049182,0.006671275613940094
786,0.02529758261122561,0.0008514713791520408,0.03084650246076979,-0.014666931780354286,0.002331719718224287,0.02291656708629337,-0.0067437846987322535,0.0071050684539377944
787,-0.025803799343236643,0.04662043993890563,0.017361411406903733,-0.02170238189814633,0.006583804866754403,0.008808618724202069,0.006747391343631218,0.005676426877481162
788,-0.0049323722602507974,-0.0005296899963325042,0.001801747683351864,-0.0079627298575619,0.00041953243908682616,-0.0019763993120740196,-0.027216209867616067,0.005082571541003802
789,-0.04011541073839578,-0.01951295269242219,0.0123648453221295,-0.017363567730087664,0.012652179122362519,-0.0022675226177267223,-0.017855798903460368,-0.001171935408985681
790,-0.029801301476437305,-0.02102079522285201,0.0022354174422194416,-0.0024073947321916755,-0.0012151396093472,0.0002684225050000079,-0.014044949346779866,-0.019450041943203808
791,-0.03630607807654192,-0.0034624998332734563,-0.0009348607611621047,-0.02207316990741605,-0.028693060243932388,-0.00863832463490792,-0.0030607875310251532,-0.022837321032854907
792,0.006279048281034879,0.0026355911061370823,0.007131292577676393,0.016302623167745035,0.0016565850132233238,0.00393137242526377,0.022016018577681096,0.02035852659807088
793,0.012751861985031896,-0.007996793776434497,-0.003593742381301542,0.0005579292611608349,0.020657213256132,0.005842951690556305,0.024183849563047793,0.00913473183622966
794,-0.057218943869537076,-0.02099636488589584,-0.02381814839407284,-0.0484893617977452,-0.03171483634204453,-0.015970409664485586,-0.014174901614540183,-0.00738440123436489
795,-0.028105988650147386,-0.03681634316808785,-0.05033892208439276,-0.006845087834324604,-0.005307973893040664,0.008878035674890018,0.005594471067596451,0.00684844982246839
796,0.015037484305584865,-0.014737964790341028,0.029092024581339967,-0.002755761962671914,-0.025061009416885868,0.014608656648665112,0.01786420205814776,0.009274304559753517
797,0.03523458416186233,0.009251207811609662,0.008388620234314921,0.033345303255314034,0.003838415193057318,0.01685046372767119,0.0145887435993423,0.010955099708071198
798,0.022062423754528878,-0.019715478559265164,0.022936530752928955,0.022990224521593123,0.0271349757131662,0.021980393925093968,0.010537386061433878,0.008062734256834967
799,-0.034763190048242826,-0.028494876305565253,-0.013257166077141908,0.009223237358578017,0.0018746986333244965,0.027905508727084645,0.004042195787696064,0.013854506416672411
800,-0.02442917170935533,-0.04301143565981133,-0.003718875488476858,-0.01915758469395408,-0.013612507249003994,-0.001415699427166399,-0.013647150844565517,-0.01571624493474118
801,0.012231342328271298,-0.04087922484272464,-0.034316516058354965,-0.02009299405616724,-0.017813608653727164,-0.013251128388854696,-0.011981331743166703,-0.017411056279347144
802,0.018545633567485936,0.01131874496955598,-0.013941982492142204,0.0068069911536952875,-0.012572394946106229,0.009537897414892336,-0.00029509333012225393,-0.013138345301248668
803,-0.005087315457931523,0.006052719813096486,-0.029057487243223847,-0.002377675401725509,0.008792382380541598,0.023941412776872742,0.004629510330129846,0.003492860245048261
804,0.02879918091259725,0.025127519207278164,0.02366346269703661,0.02809218292592449,0.009903780103066365,0.004313158300764017,0.009218785841001694,0.025749331361691274
805,0.01931018421598529,-0.0007281395986221961,0.006190167692549032,0.008856097170062322,-0.0051275230198261496,0.035567553861167556,-0.0025599689937449276,0.005217081882014908
806,0.0003178650932455281,-0.002134937447479333,-0.006783453597331584,-0.016971849151424773,-0.0024161882903362,-0.007723261196313445,0.01064517143786851,-0.012332433153937712
807,-0.03001143560062,0.006240012305759302,0.004176391726336415,-0.022986979883129005,-0.006178402239958038,0.00017925666485146992,-0.00393619300559505,-0.005601834868815645
808,-0.008863596266740152,0.0016085714619307342,-0.004874187715414631,0.008962372470020035,-0.0026923182053432996,-0.00531850089500479,0.01577153878501917,-0.010236514579055679
809,0.028762290576404233,0.015951052548892616,-0.019450284738370422,-0.0037326890592290847,-0.0003016610743896513,0.0005510117977059255,0.004969722437399432,0.017017129676033832
810,0.00273986088136701,0.02344748708192719,0.04459966078860875,-0.0023039814772375655,0.0013557009301071784,-0.017069510422632328,-0.0060271328632747504,0.009976344799439643
811,0.003546446786055644,0.00026208708004966334,0.002463723821314959,0.004337813153921843,-0.01316580252604447,0.005847731602028597,-0.011531060881284225,-0.01645817358357618
812,0.014150610538982018,-0.019859083248257928,-0.00807070893656324,-0.006978671105993973,0.004021936849188959,-0.020799310799443797,-0.0041362307316910344,-0.004810012027437774
813,0.01899425166946623,-0.031223759432985897,-0.02748446675253685,-0.023415519498403103,0.009676048398581112,-0.023213862187981982,0.0007267513238021555,-0.011835828575229156
814,-0.015763747605370932,-0.016221308016671314,-0.01618661043887596,-0.01590819194547694,0.0050963455410608744,0.00880433549608274,-0.007406278501072559,-0.015457906603676701
815,0.022100614137894506,-0.010838186726426748,-0.0015937158861543945,0.009631335678489176,0.015212697815702966,0.023401018978001717,-0.014586414986642008,0.0016214592892679397
816,-0.00624410436367767,-0.0133700423439191,0.02193385183988661,-0.01394371867986813,-0.01689957812874552,-0.01235711207132566,-0.01212589327931316,0.005115929826426981
817,-0.0003972357073124934,0.004360809307591627,0.0012658300609704458,-0.01667488323313453,0.007256365274147261,0.016588244227805023,0.0040156056843555265,0.003166702077199158
818,0.01738491780530463,0.05358313269749949,0.04031995460032937,0.01403476082027211,0.00788806778555193,0.007789962546594742,0.006552233031157121,-0.0056603359804186185
819,-0.013213279126065337,-0.007645672959347838,-0.007328867728817597,-0.0008017447009835172,-0.00790936847163928,-0.017886432363999245,-0.031212718894084106,-0.034803191386144024
820,0.004357121651586051,0.006575367844822717,0.011490034001573658,-0.008378052234774164,-0.01617059856851798,0.010540749628705708,-0.002079695817395524,-0.010622953072951743
821,0.04902499041091578,0.0077575481021964245,0.040626394787048284,0.01801688791666418,0.019408830705239598,0.014490237084794669,0.016793068675674153,0.019282735806160817
822,-0.039383994684537973,-0.0027821410906616086,-0.0029118058507945077,-0.019059053351685888,0.010804375953095217,0.0031438471808213544,-0.008081060144254814,-0.016383328617625596
823,-0.020973306634173215,-0.005069838764920712,0.0015808430040436978,-0.019927259336826125,-0.03861049038875143,-0.030505759750891023,-0.020465991879083933,-1.3884544962376039e-05
824,-0.016678961453688544,-0.013709253914164025,-0.028659300904900323,-0.00845308479457923,0.00047588268676771253,-0.03715123944668688,-0.028172345452923984,-0.02351596062158547
825,-0.030942740700836226,0.006902958495301483,-0.013555348387112462,0.0143596363135792,0.014077212151640596,0.013619016977030707,0.001052953311577071,0.0021474390067980015
826,0.018343819906267083,-0.008599137935634734,-0.03920797132700725,0.009148922191879174,0.0038237948999978767,0.008275012727475408,0.013673953750082124,-0.002300590900483574
827,0.01541925599402737,0.007168762824944947,0.007026219211670296,0.011249734664672544,0.003964254601638958,-0.0017176672332442735,0.012981797025626065,-0.011423457543327185
828,0.019117410596218534,0.04638686074984359,0.033061532019067655,-0.005546864985555833,0.0169034151498152,0.036391360280048045,-0.0006010423336794257,0.015816315849082836
829,-0.047772031670422606,-0.0006004784563121111,0.002410877633120449,-0.019833186584079985,-0.022753223017381023,-0.00483489712531901,-0.026633085195738756,-0.02808851419436509
830,0.0016653372312296069,-0.02861040228113607,0.00442222534799813,-0.008126605587619334,0.0008713297419176023,0.009410612120469893,-0.020619615251166755,-0.004476960393691397
831,0.054752765103841125,0.049375079275267325,0.06251722915444087,0.025973678441083024,-0.0037933744168867356,-0.0013451314317488895,0.015313421686556977,-0.010100719798178505
832,0.020001424881412107,-0.01992994609376239,-0.016037105740818305,0.0009185952887841783,-0.027154526373521712,-0.007716966450396328,0.0006320228979034438,0.007734542782062379
833,0.0068564425701765665,0.010861283061840768,-0.01446773798502744,-0.018785836222279678,0.01602135511412473,-0.01648882658007423,0.011449262010670092,-0.004515197929365475
834,-0.002003980450538137,-0.013766856471610557,-0.02560117463646306,-0.00548110856056529,-0.0029432028788540718,-0.0068470927219644855,-0.026809004856771363,0.005072551820414741
835,-0.020067168078065058,-0.02682976353760362,-0.01682538857652297,-0.0072369960829399985,-0.0063908621457834285,-0.030336284384178437,-0.028749444694969685,-0.00792810639003427
836,-0.010618027128634053,-0.003628633657823745,0.0017658166010846715,0.004134076954545474,-0.005107191244286048,-0.019596779116395513,-0.0031541278391309597,0.007441991167153787
837,0.03487176539517968,0.014216964969915917,0.013954115743156694,-0.002629949683340599,0.006745127146341517,-0.01620210363626671,-0.008162556912739139,0.00418046472149989
838,0.023073248213750744,0.039887657873505934,0.0392780817851939,-0.011507902752784143,0.008538436485943166,0.014565743192853819,0.013030649297563158,-0.0023138916515491204
839,0.02684473746996608,0.017106596072934604,5.963453736988235e-05,0.0006106958293523498,0.002087389934460516,-0.029608609109975547,0.004869444399992927,0.006293238942842879
840,0.05152079436249525,0.057353838853953794,0.0287147623035314,-0.011610154494390606,0.013012489121788557,0.01337211349273457,0.0010526396573705878,0.016111120671812224
841,0.0028249908760789076,0.004196816342066314,-0.03527164010748333,0.007096853654272596,-0.0015565450479559798,-0.0005313160280350504,-0.006282392609167772,-0.01048546395874512
842,0.017659932000345612,0.02068695177756562,0.023702435042836513,0.021671227984296628,0.018846640940059382,0.008327634750686156,0.0015787630816308414,0.0219153586113906
843,-0.0182834874719386,0.017362442087958438,7.370232526149117e-05,0.015510937969230993,0.004539506105593964,-0.017452161066431236,0.011149054953954348,0.00028561161161696005
844,0.04344091063469724,0.04554568902126413,-0.008485161769895746,-0.004702663896740965,0.0065921083180992945,0.0027096808580687826,0.005177776342218563,0.009518403240071466
845,0.0342323271341029,0.034400807229468804,0.0153910554581759,0.008515769016984871,0.014076246116687226,-0.011733341042623729,-0.008623846565616437,-0.01063942158060022
846,0.05276130612305466,0.04403282018140297,0.0326761484273468,0.03797387068706557,0.026571671208085335,0.03126803593780397,0.012027024254053246,0.034396604756618876
847,0.02629337597817703,0.03631172523629059,0.05206575593935804,-0.011685600713583683,-0.0006443440390517703,-0.005617243908103708,0.010179269707301068,0.006177862990501741
848,0.0025060854089834555,0.005218722378889862,-0.01573325571355615,0.007733121155336012,0.013844587092173993,-0.006041849681210321,0.010478067533037493,0.0071425413212309885
849,0.014355184967586847,0.009828193878889361,0.013247048671709494,0.012001352620591967,-0.0007770613566456877,0.005392091022296619,-0.00017792337576729052,0.0180131269904879
850,0.012773157780276618,0.039079786536312486,-0.01312609785670404,-0.0066349756653845595,-0.017701049413146427,-0.004162011469230575,-0.008541616189841554,0.004072761298159307
851,0.026604663075809665,-0.0005974565069804295,0.000892913021010508,-5.202969044035082e-05,0.005086422778187652,0.009066154048867271,-0.0176144030378576,-0.008704187499506414
852,0.020637986484268032,0.04875348104056146,0.030551719305691397,0.0039975639115406685,-0.001023357500483454,0.004675299577256348,0.019169006955952222,0.010167596465828953
853,-0.011847070965095198,0.010380427994152426,0.007199334364656274,0.005180361384606596,-0.013556545669192005,0.004185204898619128,-0.02274062697350471,0.01027835455310277
